Country_code,Sector,stri2014,average2014,grid,stri,average,OECD
"VNM","Logistics customs brokerage",.3203494,.2254442,2025,.3047686,.2260281,
"TUR","Logistics customs brokerage",.3033522,.2254442,2025,.3073654,.2260281,
"ISL","Logistics customs brokerage",.3508026,.2254442,2025,.3359301,.2260281,
"THA","Logistics customs brokerage",.4381492,.2254442,2025,.3673277,.2260281,
"RUS","Logistics customs brokerage",.2332389,.2254442,2025,.378187,.2260281,
"PHL","Logistics customs brokerage",.9999999,.2254442,2025,.9999999,.2260281,
"MEX","Logistics customs brokerage",.9999999,.2254442,2025,.9999999,.2260281,
"ESP","Logistics freight forwarding",.1236364,.212438,2025,.0993939,.2065824,
"CZE","Logistics freight forwarding",.0872727,.212438,2025,.1042424,.2065824,
"LVA","Logistics freight forwarding",.1018182,.212438,2025,.1054545,.2065824,
"NLD","Logistics freight forwarding",.1163636,.212438,2025,.110303,.2065824,
"SVK","Logistics freight forwarding",.1151515,.212438,2025,.1187879,.2065824,
"DEU","Logistics freight forwarding",.1139394,.212438,2025,.1260606,.2065824,
"GBR","Logistics freight forwarding",.1684848,.212438,2025,.1321212,.2065824,
"PRT","Logistics freight forwarding",.1781818,.212438,2025,.1321212,.2065824,
"FRA","Logistics freight forwarding",.1333333,.212438,2025,.1418182,.2065824,
"LUX","Logistics freight forwarding",.1442424,.212438,2025,.1478788,.2065824,
"EST","Logistics freight forwarding",.1757576,.212438,2025,.1527273,.2065824,
"DNK","Logistics freight forwarding",.1151515,.212438,2025,.1539394,.2065824,
"POL","Logistics freight forwarding",.0993939,.212438,2025,.1539394,.2065824,
"GRC","Logistics freight forwarding",.1769697,.212438,2025,.1563636,.2065824,
"LTU","Logistics freight forwarding",.1284848,.212438,2025,.1587879,.2065824,
"CAN","Logistics freight forwarding",.1636364,.212438,2025,.1636364,.2065824,
"CHL","Logistics freight forwarding",.1987879,.212438,2025,.1684849,.2065824,
"SWE","Logistics freight forwarding",.1551515,.212438,2025,.1733333,.2065824,
"KOR","Logistics freight forwarding",.2266667,.212438,2025,.1866667,.2065824,
"OECD","Logistics freight forwarding",.1898057,.212438,2025,,.2065824,.188345
"ITA","Logistics freight forwarding",.1890909,.212438,2025,.1890909,.2065824,
"BRA","Logistics freight forwarding",.270303,.212438,2025,.190303,.2065824,
"FIN","Logistics freight forwarding",.1854545,.212438,2025,.1915151,.2065824,
"IRL","Logistics freight forwarding",.1490909,.212438,2025,.1927273,.2065824,
"PHL","Logistics freight forwarding",.3830303,.212438,2025,.1987879,.2065824,
"AUS","Logistics freight forwarding",.2036364,.212438,2025,.2,.2065824,
"NOR","Logistics freight forwarding",.2060606,.212438,2025,.2024242,.2065824,
"CHN","Logistics freight forwarding",.2424242,.212438,2025,.209697,.2065824,
"SVN","Logistics freight forwarding",.2024242,.212438,2025,.2109091,.2065824,
"NZL","Logistics freight forwarding",.2375758,.212438,2025,.2133333,.2065824,
"CRI","Logistics freight forwarding",.2448485,.212438,2025,.2133333,.2065824,
"USA","Logistics freight forwarding",.2024242,.212438,2025,.2157576,.2065824,
"BEL","Logistics freight forwarding",.2121212,.212438,2025,.2230303,.2065824,
"HUN","Logistics freight forwarding",.1563636,.212438,2025,.2254545,.2065824,
"ZAF","Logistics freight forwarding",.2121212,.212438,2025,.2254545,.2065824,
"ISR","Logistics freight forwarding",.2351515,.212438,2025,.2351515,.2065824,
"MYS","Logistics freight forwarding",.2509091,.212438,2025,.2375758,.2065824,
"IND","Logistics freight forwarding",.249697,.212438,2025,.24,.2065824,
"CHE","Logistics freight forwarding",.2448485,.212438,2025,.2484848,.2065824,
"AUT","Logistics freight forwarding",.2363636,.212438,2025,.2509091,.2065824,
"SGP","Logistics freight forwarding",.2448485,.212438,2025,.2593939,.2065824,
"JPN","Logistics freight forwarding",.2690909,.212438,2025,.2642424,.2065824,
"IDN","Logistics freight forwarding",.3878788,.212438,2025,.270303,.2065824,
"COL","Logistics freight forwarding",.2169697,.212438,2025,.2715151,.2065824,
"KAZ","Logistics freight forwarding",.3078788,.212438,2025,.2727273,.2065824,
"MEX","Logistics freight forwarding",.2545455,.212438,2025,.2812121,.2065824,
"PER","Logistics freight forwarding",.2884848,.212438,2025,.2884848,.2065824,
"VNM","Logistics freight forwarding",.3187879,.212438,2025,.2933334,.2065824,
"TUR","Logistics freight forwarding",.3224242,.212438,2025,.3042424,.2065824,
"ISL","Logistics freight forwarding",.3284849,.212438,2025,.3272727,.2065824,
"RUS","Logistics freight forwarding",.2375758,.212438,2025,.3466667,.2065824,
"THA","Logistics freight forwarding",.4436364,.212438,2025,.3745455,.2065824,
"ESP","Logistics storage and warehouse",.1216041,.2289848,2025,.1052218,.2295956,
"CZE","Logistics storage and warehouse",.074727,.2289848,2025,.1071672,.2295956,
"JPN","Logistics storage and warehouse",.1346416,.2289848,2025,.1117918,.2295956,
"LVA","Logistics storage and warehouse",.103157,.2289848,2025,.1242833,.2295956,
"DEU","Logistics storage and warehouse",.1010922,.2289848,2025,.1246758,.2295956,
"NLD","Logistics storage and warehouse",.1079351,.2289848,2025,.1266724,.2295956,
"EST","Logistics storage and warehouse",.1181399,.2289848,2025,.1310751,.2295956,
"LTU","Logistics storage and warehouse",.0884983,.2289848,2025,.1318089,.2295956,
"PRT","Logistics storage and warehouse",.1472355,.2289848,2025,.1324744,.2295956,
"SVK","Logistics storage and warehouse",.114471,.2289848,2025,.1355973,.2295956,
"GBR","Logistics storage and warehouse",.1496246,.2289848,2025,.1390444,.2295956,
"CHL","Logistics storage and warehouse",.1745563,.2289848,2025,.1425597,.2295956,
"GRC","Logistics storage and warehouse",.1604437,.2289848,2025,.1651877,.2295956,
"DNK","Logistics storage and warehouse",.1368771,.2289848,2025,.1659044,.2295956,
"POL","Logistics storage and warehouse",.1113481,.2289848,2025,.171041,.2295956,
"LUX","Logistics storage and warehouse",.1527304,.2289848,2025,.1738566,.2295956,
"FRA","Logistics storage and warehouse",.1594198,.2289848,2025,.174471,.2295956,
"CAN","Logistics storage and warehouse",.1840273,.2289848,2025,.1751706,.2295956,
"AUS","Logistics storage and warehouse",.1712799,.2289848,2025,.178686,.2295956,
"SWE","Logistics storage and warehouse",.1703754,.2289848,2025,.1826451,.2295956,
"KOR","Logistics storage and warehouse",.2195393,.2289848,2025,.186041,.2295956,
"ISR","Logistics storage and warehouse",.186587,.2289848,2025,.186587,.2295956,
"OECD","Logistics storage and warehouse",.1827741,.2289848,2025,,.2295956,.1936641
"IRL","Logistics storage and warehouse",.142099,.2289848,2025,.1967236,.2295956,
"USA","Logistics storage and warehouse",.1975085,.2289848,2025,.2088225,.2295956,
"CHE","Logistics storage and warehouse",.2104266,.2289848,2025,.2175597,.2295956,
"BEL","Logistics storage and warehouse",.1981229,.2289848,2025,.2189761,.2295956,
"COL","Logistics storage and warehouse",.1831399,.2289848,2025,.2190273,.2295956,
"NZL","Logistics storage and warehouse",.2366382,.2289848,2025,.2193686,.2295956,
"ZAF","Logistics storage and warehouse",.209198,.2289848,2025,.2205119,.2295956,
"MYS","Logistics storage and warehouse",.2414334,.2289848,2025,.2301195,.2295956,
"FIN","Logistics storage and warehouse",.2071502,.2289848,2025,.2340785,.2295956,
"CHN","Logistics storage and warehouse",.2720819,.2289848,2025,.2369625,.2295956,
"ITA","Logistics storage and warehouse",.2249829,.2289848,2025,.2389761,.2295956,
"CRI","Logistics storage and warehouse",.2616553,.2289848,2025,.2432082,.2295956,
"AUT","Logistics storage and warehouse",.2153413,.2289848,2025,.2433276,.2295956,
"HUN","Logistics storage and warehouse",.1703584,.2289848,2025,.2440444,.2295956,
"SVN","Logistics storage and warehouse",.2181741,.2289848,2025,.248157,.2295956,
"SGP","Logistics storage and warehouse",.2401877,.2289848,2025,.2541809,.2295956,
"NOR","Logistics storage and warehouse",.2686177,.2289848,2025,.2624403,.2295956,
"BRA","Logistics storage and warehouse",.3324573,.2289848,2025,.2659044,.2295956,
"MEX","Logistics storage and warehouse",.2653925,.2289848,2025,.2703072,.2295956,
"IDN","Logistics storage and warehouse",.4409898,.2289848,2025,.275529,.2295956,
"PER","Logistics storage and warehouse",.2980205,.2289848,2025,.2980205,.2295956,
"IND","Logistics storage and warehouse",.3147781,.2289848,2025,.3017918,.2295956,
"KAZ","Logistics storage and warehouse",.3376792,.2289848,2025,.3135495,.2295956,
"TUR","Logistics storage and warehouse",.3143857,.2289848,2025,.3235324,.2295956,
"VNM","Logistics storage and warehouse",.3739249,.2289848,2025,.3311263,.2295956,
"ISL","Logistics storage and warehouse",.3338908,.2289848,2025,.3312116,.2295956,
"PHL","Logistics storage and warehouse",.3919966,.2289848,2025,.3611775,.2295956,
"THA","Logistics storage and warehouse",.5354949,.2289848,2025,.4647099,.2295956,
"RUS","Logistics storage and warehouse",1,.2289848,2025,1,.2295956,
"CHL","Accounting services",.0781108,.3196638,2025,.1058129,.3240447,
"JPN","Accounting services",.149561,.3196638,2025,.1391159,.3240447,
"CZE","Accounting services",.1229186,.3196638,2025,.1441114,.3240447,
"SVK","Accounting services",.1438086,.3196638,2025,.1459279,.3240447,
"LVA","Accounting services",.1363912,.3196638,2025,.1477445,.3240447,
"LTU","Accounting services",.1351801,.3196638,2025,.1557675,.3240447,
"NLD","Accounting services",.1651529,.3196638,2025,.1580381,.3240447,
"USA","Accounting services",.1702997,.3196638,2025,.1702997,.3240447,
"DEU","Accounting services",.1509234,.3196638,2025,.1721162,.3240447,
"NZL","Accounting services",.1771117,.3196638,2025,.1881623,.3240447,
"SGP","Accounting services",.1846806,.3196638,2025,.1951256,.3240447,
"PER","Accounting services",.1742355,.3196638,2025,.1998184,.3240447,
"AUS","Accounting services",.1881623,.3196638,2025,.2117772,.3240447,
"FIN","Accounting services",.2096579,.3196638,2025,.2129882,.3240447,
"LUX","Accounting services",.2028459,.3196638,2025,.2141992,.3240447,
"HUN","Accounting services",.1924008,.3196638,2025,.2222222,.3240447,
"ESP","Accounting services",.2363003,.3196638,2025,.2282773,.3240447,
"ZAF","Accounting services",.2216167,.3196638,2025,.2314562,.3240447,
"IRL","Accounting services",.1905843,.3196638,2025,.2314562,.3240447,
"GBR","Accounting services",.2668786,.3196638,2025,.2391765,.3240447,
"MEX","Accounting services",.230548,.3196638,2025,.2403875,.3240447,
"DNK","Accounting services",.1930064,.3196638,2025,.2419013,.3240447,
"PRT","Accounting services",.3363609,.3196638,2025,.2431123,.3240447,
"COL","Accounting services",.2267635,.3196638,2025,.2446261,.3240447,
"NOR","Accounting services",.2800484,.3196638,2025,.2505298,.3240447,
"POL","Accounting services",.2252498,.3196638,2025,.2643052,.3240447,
"CAN","Accounting services",.2661217,.3196638,2025,.2661217,.3240447,
"VNM","Accounting services",.271874,.3196638,2025,.271874,.3240447,
"EST","Accounting services",.2824705,.3196638,2025,.2741447,.3240447,
"AUT","Accounting services",.2686951,.3196638,2025,.2791402,.3240447,
"KAZ","Accounting services",.2903421,.3196638,2025,.2826219,.3240447,
"SWE","Accounting services",.2756585,.3196638,2025,.2870118,.3240447,
"OECD","Accounting services",.2857037,.3196638,2025,,.3240447,.2893174
"BRA","Accounting services",.3174387,.3196638,2025,.2989706,.3240447,
"CHE","Accounting services",.2907963,.3196638,2025,.3021496,.3240447,
"SVN","Accounting services",.2864063,.3196638,2025,.3075992,.3240447,
"MYS","Accounting services",.3245535,.3196638,2025,.3147139,.3240447,
"CRI","Accounting services",.3419618,.3196638,2025,.3213745,.3240447,
"ISR","Accounting services",.3278838,.3196638,2025,.3278838,.3240447,
"ISL","Accounting services",.3395398,.3196638,2025,.3389343,.3240447,
"BEL","Accounting services",.3878292,.3196638,2025,.3487738,.3240447,
"GRC","Accounting services",.3567969,.3196638,2025,.3496821,.3240447,
"RUS","Accounting services",.2833788,.3196638,2025,.3717832,.3240447,
"FRA","Accounting services",.3934302,.3196638,2025,.3808658,.3240447,
"ITA","Accounting services",.5039358,.3196638,2025,.5039358,.3240447,
"TUR","Accounting services",.627914,.3196638,2025,.6389646,.3240447,
"IDN","Accounting services",.6925523,.3196638,2025,.6671208,.3240447,
"CHN","Accounting services",.6716622,.3196638,2025,.6821072,.3240447,
"IND","Accounting services",.7620345,.3196638,2025,.7620345,.3240447,
"PHL","Accounting services",.7847412,.3196638,2025,.7847412,.3240447,
"THA","Accounting services",1,.3196638,2025,1,.3240447,
"KOR","Accounting services",1,.3196638,2025,1,.3240447,
"JPN","Architecture services",.10205,.2451659,2025,.0919126,.2487674,
"PRT","Architecture services",.2464519,.2451659,2025,.1299842,.2487674,
"NLD","Architecture services",.1403469,.2451659,2025,.1378689,.2487674,
"CHL","Architecture services",.1189457,.2451659,2025,.1432755,.2487674,
"ESP","Architecture services",.1536382,.2451659,2025,.1475558,.2487674,
"GBR","Architecture services",.1727867,.2451659,2025,.1484569,.2487674,
"LVA","Architecture services",.1353909,.2451659,2025,.1491327,.2487674,
"CRI","Architecture services",.180446,.2451659,2025,.155891,.2487674,
"CZE","Architecture services",.1182699,.2451659,2025,.1567921,.2487674,
"DNK","Architecture services",.1040775,.2451659,2025,.1567921,.2487674,
"NZL","Architecture services",.1615229,.2451659,2025,.1570174,.2487674,
"SWE","Architecture services",.1471052,.2451659,2025,.160847,.2487674,
"DEU","Architecture services",.128182,.2451659,2025,.1667042,.2487674,
"LTU","Architecture services",.1450777,.2451659,2025,.1669295,.2487674,
"USA","Architecture services",.1734625,.2451659,2025,.1734625,.2487674,
"NOR","Architecture services",.1529624,.2451659,2025,.1770669,.2487674,
"CHE","Architecture services",.1811219,.2451659,2025,.1948637,.2487674,
"GRC","Architecture services",.2097319,.2451659,2025,.1971165,.2487674,
"SGP","Architecture services",.2861005,.2451659,2025,.1989187,.2487674,
"BRA","Architecture services",.2110836,.2451659,2025,.2059022,.2487674,
"PER","Architecture services",.2061275,.2451659,2025,.2061275,.2487674,
"KOR","Architecture services",.2444244,.2451659,2025,.2115341,.2487674,
"AUT","Architecture services",.2144627,.2451659,2025,.2144627,.2487674,
"IRL","Architecture services",.1592701,.2451659,2025,.2160397,.2487674,
"VNM","Architecture services",.2065781,.2451659,2025,.2167155,.2487674,
"IDN","Architecture services",.2304573,.2451659,2025,.2241496,.2487674,
"ZAF","Architecture services",.2029736,.2451659,2025,.227754,.2487674,
"COL","Architecture services",.2297815,.2451659,2025,.2293309,.2487674,
"CAN","Architecture services",.2306826,.2451659,2025,.2306826,.2487674,
"CHN","Architecture services",.2883532,.2451659,2025,.2327101,.2487674,
"LUX","Architecture services",.2194188,.2451659,2025,.2331606,.2487674,
"KAZ","Architecture services",.2568146,.2451659,2025,.2333859,.2487674,
"OECD","Architecture services",.2307172,.2451659,2025,,.2487674,.2375506
"FIN","Architecture services",.1633251,.2451659,2025,.244875,.2487674,
"ISR","Architecture services",.2626718,.2451659,2025,.2464519,.2487674,
"MEX","Architecture services",.230232,.2451659,2025,.2550124,.2487674,
"AUS","Architecture services",.2354134,.2451659,2025,.2665015,.2487674,
"TUR","Architecture services",.3050237,.2451659,2025,.2741609,.2487674,
"BEL","Architecture services",.2856499,.2451659,2025,.2820455,.2487674,
"EST","Architecture services",.2915071,.2451659,2025,.2951115,.2487674,
"POL","Architecture services",.2820455,.2451659,2025,.2957873,.2487674,
"HUN","Architecture services",.2847488,.2451659,2025,.2984906,.2487674,
"SVN","Architecture services",.262897,.2451659,2025,.3014193,.2487674,
"MYS","Architecture services",.3289029,.2451659,2025,.3041226,.2487674,
"FRA","Architecture services",.3140347,.2451659,2025,.3084028,.2487674,
"ISL","Architecture services",.2933093,.2451659,2025,.3180897,.2487674,
"ITA","Architecture services",.3392656,.2451659,2025,.3392656,.2487674,
"RUS","Architecture services",.2622212,.2451659,2025,.3723812,.2487674,
"SVK","Architecture services",.3782384,.2451659,2025,.3919802,.2487674,
"THA","Architecture services",.544492,.2451659,2025,.4746565,.2487674,
"IND","Architecture services",.4958324,.2451659,2025,.5370579,.2487674,
"PHL","Architecture services",1,.2451659,2025,1,.2487674,
"JPN","Engineering services",.0569206,.2190108,2025,.0449729,.2207248,
"NLD","Engineering services",.1137286,.2190108,2025,.1095582,.2207248,
"GBR","Engineering services",.150248,.2190108,2025,.1133904,.2207248,
"LVA","Engineering services",.1121506,.2190108,2025,.1206041,.2207248,
"ESP","Engineering services",.1363841,.2190108,2025,.1237601,.2207248,
"FRA","Engineering services",.1253381,.2190108,2025,.1291704,.2207248,
"LTU","Engineering services",.1086565,.2190108,2025,.1413436,.2207248,
"EST","Engineering services",.1662534,.2190108,2025,.1504734,.2207248,
"DNK","Engineering services",.1048242,.2190108,2025,.1539675,.2207248,
"IND","Engineering services",.1617448,.2190108,2025,.1553201,.2207248,
"CRI","Engineering services",.1749324,.2190108,2025,.1585888,.2207248,
"DEU","Engineering services",.1367223,.2190108,2025,.1609558,.2207248,
"KOR","Engineering services",.2028855,.2190108,2025,.1628719,.2207248,
"USA","Engineering services",.1752705,.2190108,2025,.1629847,.2207248,
"CHL","Engineering services",.1282687,.2190108,2025,.1651262,.2207248,
"SWE","Engineering services",.1448377,.2190108,2025,.1652389,.2207248,
"CZE","Engineering services",.1420198,.2190108,2025,.1662534,.2207248,
"IRL","Engineering services",.1177863,.2190108,2025,.1662534,.2207248,
"AUS","Engineering services",.1558837,.2190108,2025,.1692967,.2207248,
"CAN","Engineering services",.1859784,.2190108,2025,.1736925,.2207248,
"NZL","Engineering services",.1691839,.2190108,2025,.1772994,.2207248,
"NOR","Engineering services",.1580252,.2190108,2025,.1778629,.2207248,
"GRC","Engineering services",.2064923,.2190108,2025,.1784265,.2207248,
"PER","Engineering services",.1898106,.2190108,2025,.1898106,.2207248,
"CHN","Engineering services",.2501127,.2190108,2025,.1900361,.2207248,
"CHE","Engineering services",.1908251,.2190108,2025,.1992786,.2207248,
"LUX","Engineering services",.1925158,.2190108,2025,.2009693,.2207248,
"ZAF","Engineering services",.1859783,.2190108,2025,.2017583,.2207248,
"COL","Engineering services",.1815825,.2190108,2025,.2026601,.2207248,
"BRA","Engineering services",.2471821,.2190108,2025,.2060415,.2207248,
"BEL","Engineering services",.2059287,.2190108,2025,.2094229,.2207248,
"IDN","Engineering services",.2506763,.2190108,2025,.2107755,.2207248,
"OECD","Engineering services",.2097957,.2190108,2025,,.2207248,.2151771
"TUR","Engineering services",.2415464,.2190108,2025,.2210325,.2207248,
"AUT","Engineering services",.2217087,.2190108,2025,.2217087,.2207248,
"ISR","Engineering services",.2550721,.2190108,2025,.2305005,.2207248,
"VNM","Engineering services",.2306132,.2190108,2025,.2306132,.2207248,
"FIN","Engineering services",.1694094,.2190108,2025,.2336564,.2207248,
"MEX","Engineering services",.2353472,.2190108,2025,.2511272,.2207248,
"KAZ","Engineering services",.2782913,.2190108,2025,.2513525,.2207248,
"SGP","Engineering services",.2470694,.2190108,2025,.2590171,.2207248,
"MYS","Engineering services",.318192,.2190108,2025,.2904644,.2207248,
"PRT","Engineering services",.3055681,.2190108,2025,.2982416,.2207248,
"POL","Engineering services",.321348,.2190108,2025,.3298016,.2207248,
"THA","Engineering services",.3864968,.2190108,2025,.3310415,.2207248,
"ISL","Engineering services",.318192,.2190108,2025,.333972,.2207248,
"HUN","Engineering services",.3303652,.2190108,2025,.3388188,.2207248,
"SVN","Engineering services",.3256312,.2190108,2025,.3498648,.2207248,
"RUS","Engineering services",.2505636,.2190108,2025,.3543733,.2207248,
"ITA","Engineering services",.386046,.2190108,2025,.386046,.2207248,
"SVK","Engineering services",.4847836,.2190108,2025,.4693418,.2207248,
"PHL","Engineering services",.6433724,.2190108,2025,.6433724,.2207248,
"CRI","Legal services",.0950417,.3659082,2025,.0889493,.3474952,
"LVA","Legal services",.1016965,.3659082,2025,.1016965,.3474952,
"GBR","Legal services",.1370325,.3659082,2025,.1159434,.3474952,
"CHL","Legal services",.100478,.3659082,2025,.1215672,.3474952,
"SWE","Legal services",.1266285,.3659082,2025,.1266285,.3474952,
"FIN","Legal services",.1200675,.3659082,2025,.1266285,.3474952,
"PRT","Legal services",.384291,.3659082,2025,.1340332,.3474952,
"COL","Legal services",.1214734,.3659082,2025,.1359078,.3474952,
"PER","Legal services",.1397507,.3659082,2025,.1397507,.3474952,
"NLD","Legal services",.1764926,.3659082,2025,.1624332,.3474952,
"AUS","Legal services",.1605586,.3659082,2025,.1652451,.3474952,
"USA","Legal services",.1820227,.3659082,2025,.174993,.3474952,
"CAN","Legal services",.1811791,.3659082,2025,.1811791,.3474952,
"KAZ","Legal services",.1702128,.3659082,2025,.1910207,.3474952,
"BEL","Legal services",.2049864,.3659082,2025,.1923329,.3474952,
"IRL","Legal services",.1922392,.3659082,2025,.1923329,.3474952,
"MEX","Legal services",.1866154,.3659082,2025,.1932702,.3474952,
"ITA","Legal services",.208267,.3659082,2025,.1988003,.3474952,
"LUX","Legal services",1,.3659082,2025,.201331,.3474952,
"DEU","Legal services",.1951448,.3659082,2025,.2017996,.3474952,
"NZL","Legal services",.1845534,.3659082,2025,.2050801,.3474952,
"ESP","Legal services",.2133283,.3659082,2025,.2128597,.3474952,
"DNK","Legal services",.2000187,.3659082,2025,.2277627,.3474952,
"NOR","Legal services",.2332927,.3659082,2025,.2494142,.3474952,
"RUS","Legal services",.1665573,.3659082,2025,.2649733,.3474952,
"CZE","Legal services",.2469772,.3659082,2025,.2672228,.3474952,
"SVK","Legal services",.2637548,.3659082,2025,.2759396,.3474952,
"CHE","Legal services",.2714406,.3659082,2025,.2775331,.3474952,
"ZAF","Legal services",.2710657,.3659082,2025,.2777205,.3474952,
"ISR","Legal services",.2939357,.3659082,2025,.2939357,.3474952,
"OECD","Legal services",.3340039,.3659082,2025,,.3474952,.3099779
"SGP","Legal services",.3374262,.3659082,2025,.3102446,.3474952,
"BRA","Legal services",.3376136,.3659082,2025,.3162433,.3474952,
"ISL","Legal services",.3615147,.3659082,2025,.3545787,.3474952,
"AUT","Legal services",.3064955,.3659082,2025,.3880401,.3474952,
"LTU","Legal services",.4064111,.3659082,2025,.4134409,.3474952,
"EST","Legal services",.4349986,.3659082,2025,.4143781,.3474952,
"GRC","Legal services",.4409036,.3659082,2025,.4268441,.3474952,
"FRA","Legal services",.4664917,.3659082,2025,.4664917,.3474952,
"SVN","Legal services",.4697722,.3659082,2025,.476427,.3474952,
"JPN","Legal services",.5177618,.3659082,2025,.5177618,.3474952,
"KOR","Legal services",.551973,.3659082,2025,.5246977,.3474952,
"THA","Legal services",.5997751,.3659082,2025,.5592839,.3474952,
"TUR","Legal services",.5815915,.3659082,2025,.5608773,.3474952,
"VNM","Legal services",.5959322,.3659082,2025,.5959322,.3474952,
"CHN","Legal services",.6311744,.3659082,2025,.6386728,.3474952,
"MYS","Legal services",.6461712,.3659082,2025,.6395164,.3474952,
"HUN","Legal services",.7067204,.3659082,2025,.7207798,.3474952,
"IND","Legal services",.8653108,.3659082,2025,.8653108,.3474952,
"IDN","Legal services",.9060831,.3659082,2025,.8719655,.3474952,
"POL","Legal services",1,.3659082,2025,1,.3474952,
"PHL","Legal services",1,.3659082,2025,1,.3474952,
"ESP","Telecommunication",.0791112,.233196,2025,.0909985,.236262,
"GBR","Telecommunication",.1157141,.233196,2025,.102213,.236262,
"PRT","Telecommunication",.1208612,.233196,2025,.1071739,.236262,
"DEU","Telecommunication",.0998201,.233196,2025,.1185541,.236262,
"LVA","Telecommunication",.0887119,.233196,2025,.1247744,.236262,
"POL","Telecommunication",.1007522,.233196,2025,.1332219,.236262,
"IRL","Telecommunication",.0896194,.233196,2025,.1376756,.236262,
"CRI","Telecommunication",.1644981,.233196,2025,.1397697,.236262,
"LTU","Telecommunication",.1007522,.233196,2025,.1413151,.236262,
"DNK","Telecommunication",.0857657,.233196,2025,.1427759,.236262,
"EST","Telecommunication",.1445163,.233196,2025,.1433759,.236262,
"USA","Telecommunication",.14539,.233196,2025,.14539,.236262,
"SVK","Telecommunication",.1154066,.233196,2025,.1514691,.236262,
"CZE","Telecommunication",.1929209,.233196,2025,.1600444,.236262,
"FRA","Telecommunication",.1511966,.233196,2025,.1613173,.236262,
"ITA","Telecommunication",.1473096,.233196,2025,.1681043,.236262,
"LUX","Telecommunication",.1348467,.233196,2025,.1709093,.236262,
"NOR","Telecommunication",.1813662,.233196,2025,.1715314,.236262,
"AUS","Telecommunication",.1643977,.233196,2025,.1716581,.236262,
"AUT","Telecommunication",.1334081,.233196,2025,.1734043,.236262,
"NLD","Telecommunication",.1806174,.233196,2025,.1773304,.236262,
"NZL","Telecommunication",.1594894,.233196,2025,.1807983,.236262,
"JPN","Telecommunication",.1910002,.233196,2025,.1813995,.236262,
"OECD","Telecommunication",.1772536,.233196,2025,,.236262,.1859779
"FIN","Telecommunication",.1546236,.233196,2025,.1861391,.236262,
"SVN","Telecommunication",.1753326,.233196,2025,.1901329,.236262,
"SWE","Telecommunication",.1360222,.233196,2025,.1911928,.236262,
"GRC","Telecommunication",.1742897,.233196,2025,.2013515,.236262,
"HUN","Telecommunication",.1482562,.233196,2025,.2057806,.236262,
"MEX","Telecommunication",.2861793,.233196,2025,.2078736,.236262,
"CHE","Telecommunication",.2048935,.233196,2025,.2105139,.236262,
"ZAF","Telecommunication",.2265427,.233196,2025,.2149279,.236262,
"BRA","Telecommunication",.2619195,.233196,2025,.2154946,.236262,
"CHL","Telecommunication",.219521,.233196,2025,.2234682,.236262,
"BEL","Telecommunication",.1903582,.233196,2025,.2247807,.236262,
"TUR","Telecommunication",.2308686,.233196,2025,.2526841,.236262,
"SGP","Telecommunication",.2408913,.233196,2025,.2600927,.236262,
"IND","Telecommunication",.2946553,.233196,2025,.2714269,.236262,
"PER","Telecommunication",.2729717,.233196,2025,.2729717,.236262,
"KOR","Telecommunication",.3176422,.233196,2025,.2789539,.236262,
"MYS","Telecommunication",.3550191,.233196,2025,.2806476,.236262,
"COL","Telecommunication",.2877586,.233196,2025,.2842124,.236262,
"PHL","Telecommunication",.3342716,.233196,2025,.2913684,.236262,
"CAN","Telecommunication",.3144947,.233196,2025,.2953866,.236262,
"ISL","Telecommunication",.2670782,.233196,2025,.2970529,.236262,
"ISR","Telecommunication",.3838266,.233196,2025,.3170417,.236262,
"THA","Telecommunication",.4088807,.233196,2025,.3651387,.236262,
"RUS","Telecommunication",.3450104,.233196,2025,.4348831,.236262,
"IDN","Telecommunication",.6366332,.233196,2025,.5865221,.236262,
"CHN","Telecommunication",.6500614,.233196,2025,.6156389,.236262,
"KAZ","Telecommunication",.6516197,.233196,2025,.6177189,.236262,
"VNM","Telecommunication",.6918447,.233196,2025,.7110462,.236262,
"CHL","Air transport",.1420803,.4147103,2025,.150065,.3998787,
"GBR","Air transport",.3926042,.4147103,2025,.2058519,.3998787,
"BRA","Air transport",.5562246,.4147103,2025,.2113166,.3998787,
"PHL","Air transport",.4330848,.4147103,2025,.2134387,.3998787,
"CRI","Air transport",.2250047,.4147103,2025,.2202032,.3998787,
"COL","Air transport",.2648221,.4147103,2025,.2669443,.3998787,
"AUS","Air transport",.311855,.4147103,2025,.3332361,.3998787,
"ESP","Air transport",.3586493,.4147103,2025,.3501605,.3998787,
"NZL","Air transport",.3400005,.4147103,2025,.3601613,.3998787,
"PER","Air transport",.3496034,.4147103,2025,.3708253,.3998787,
"DEU","Air transport",.3633976,.4147103,2025,.3729475,.3998787,
"FRA","Air transport",.3804282,.4147103,2025,.3750696,.3998787,
"NLD","Air transport",.37881,.4147103,2025,.3751227,.3998787,
"CAN","Air transport",.4060005,.4147103,2025,.3762899,.3998787,
"EST","Air transport",.389978,.4147103,2025,.3799241,.3998787,
"AUT","Air transport",.3755737,.4147103,2025,.3808791,.3998787,
"OECD","Air transport",.3913955,.4147103,2025,,.3998787,.384563
"IRL","Air transport",.3735045,.4147103,2025,.3872987,.3998787,
"DNK","Air transport",.3761837,.4147103,2025,.3878558,.3998787,
