cou,Sector_name,stri_score,all_average,Grid,country_code,Restriction_on_foreign_entry,Restrictions_movement_people,Other_discriminatory_measures,Barriers_to_competition,Regulatory_transparency,grid,filter
"","",1,,"","Asia-Pacific ISR",.5533699,.0948081,.0490164,.2495969,.0532086,"Most restricted in ISR is Rail freight transport vs World","ISR 2024"
"","",.2670107,,"","Africa ZAF",.1006127,.013544,.0183812,.1247984,.0096743,"Most restricted in ISR is Rail freight transport vs World","ISR 2024"
"","",.1257659,,"","Americas CAN",.0503064,.013544,.0245082,.027733,.0096743,"Most restricted in ISR is Rail freight transport vs World","ISR 2024"
"","",.1415672,,"","Asia-Pacific AUS",.0838439,.020316,0,.027733,.0096743,"Most restricted in ISR is Rail freight transport vs World","ISR 2024"
"","",.0935182,,"","Europe NLD",.0167688,.027088,.0122541,.027733,.0096743,"Most restricted in ISR is Rail freight transport vs World","ISR 2024"
"","",.386046,,"","Europe ITA",.0597385,.2457169,.0253607,.00789,.0473399,"Most restricted in ITA is Engineering services vs World","ITA 2024"
"","",.213706,,"","Africa ZAF",.0716862,.0614292,.0253607,.00789,.0473399,"Most restricted in ITA is Engineering services vs World","ITA 2024"
"","",.1585888,,"","Americas CRI",.0358431,.0737151,.0253607,.00789,.01578,"Most restricted in ITA is Engineering services vs World","ITA 2024"
"","",.0449729,,"","Asia-Pacific JPN",.0119477,.0245717,.0084536,0,0,"Most restricted in ITA is Engineering services vs World","ITA 2024"
"","",.1011046,,"","Europe GBR",.0119477,.0491434,.0084536,0,.03156,"Most restricted in ITA is Engineering services vs World","ITA 2024"
"","",.5177618,,"","Asia-Pacific JPN",.3805418,.1054457,.0060924,.0123723,.0133096,"Most restricted in JPN is Legal services vs World","JPN 2024"
"","",.2913113,,"","Africa ZAF",.2038617,.049208,.0182773,0,.0199644,"Most restricted in JPN is Legal services vs World","JPN 2024"
"","",.0889493,,"","Americas CRI",.0135908,.0421783,.0182773,.0082482,.0066548,"Most restricted in JPN is Legal services vs World","JPN 2024"
"","",.1469679,,"","Asia-Pacific AUS",.0951354,.0210891,0,.0041241,.0266192,"Most restricted in JPN is Legal services vs World","JPN 2024"
"","",.1152873,,"","Europe LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Most restricted in JPN is Legal services vs World","JPN 2024"
"","",1,,"","Asia-Pacific KAZ",.5533699,.0948081,.0490164,.2495969,.0532086,"Most restricted in KAZ is Rail freight transport vs World","KAZ 2024"
"","",.2670107,,"","Africa ZAF",.1006127,.013544,.0183812,.1247984,.0096743,"Most restricted in KAZ is Rail freight transport vs World","KAZ 2024"
"","",.1257659,,"","Americas CAN",.0503064,.013544,.0245082,.027733,.0096743,"Most restricted in KAZ is Rail freight transport vs World","KAZ 2024"
"","",.1415672,,"","Asia-Pacific AUS",.0838439,.020316,0,.027733,.0096743,"Most restricted in KAZ is Rail freight transport vs World","KAZ 2024"
"","",.0935182,,"","Europe NLD",.0167688,.027088,.0122541,.027733,.0096743,"Most restricted in KAZ is Rail freight transport vs World","KAZ 2024"
"","",1,,"","Asia-Pacific KOR",.5533699,.0948081,.0490164,.2495969,.0532086,"Most restricted in KOR is Rail freight transport vs World","KOR 2024"
"","",.2670107,,"","Africa ZAF",.1006127,.013544,.0183812,.1247984,.0096743,"Most restricted in KOR is Rail freight transport vs World","KOR 2024"
"","",.1257659,,"","Americas CAN",.0503064,.013544,.0245082,.027733,.0096743,"Most restricted in KOR is Rail freight transport vs World","KOR 2024"
"","",.1415672,,"","Asia-Pacific AUS",.0838439,.020316,0,.027733,.0096743,"Most restricted in KOR is Rail freight transport vs World","KOR 2024"
"","",.0935182,,"","Europe NLD",.0167688,.027088,.0122541,.027733,.0096743,"Most restricted in KOR is Rail freight transport vs World","KOR 2024"
"","",.4134409,,"","Europe LTU",.3125879,.0773268,.0060924,.0041241,.0133096,"Most restricted in LTU is Legal services vs World","LTU 2024"
"","",.2913113,,"","Africa ZAF",.2038617,.049208,.0182773,0,.0199644,"Most restricted in LTU is Legal services vs World","LTU 2024"
"","",.0889493,,"","Americas CRI",.0135908,.0421783,.0182773,.0082482,.0066548,"Most restricted in LTU is Legal services vs World","LTU 2024"
"","",.1469679,,"","Asia-Pacific AUS",.0951354,.0210891,0,.0041241,.0266192,"Most restricted in LTU is Legal services vs World","LTU 2024"
"","",.1152873,,"","Europe LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Most restricted in LTU is Legal services vs World","LTU 2024"
"","",.4201395,,"","Europe LUX",.25254,.0127331,.0144043,.1167202,.0237419,"Most restricted in LUX is Air transport vs World","LUX 2024"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in LUX is Air transport vs World","LUX 2024"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in LUX is Air transport vs World","LUX 2024"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in LUX is Air transport vs World","LUX 2024"
"","",.2016076,,"","Europe GBR",.0594212,.0169775,.0096029,.1061092,.0094968,"Most restricted in LUX is Air transport vs World","LUX 2024"
"","",.4027111,,"","Europe LVA",.2376847,.0084887,.0144043,.1326366,.0094968,"Most restricted in LVA is Air transport vs World","LVA 2024"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in LVA is Air transport vs World","LVA 2024"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in LVA is Air transport vs World","LVA 2024"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in LVA is Air transport vs World","LVA 2024"
"","",.2016076,,"","Europe GBR",.0594212,.0169775,.0096029,.1061092,.0094968,"Most restricted in LVA is Air transport vs World","LVA 2024"
"","",.9999999,,"","Americas MEX",.5339943,.0637394,.0701133,.0488669,.2832861,"Most restricted in MEX is Customs brokerage vs World","MEX 2024"
"","",.2485836,,"","Africa ZAF",.092068,.0084986,.0233711,0,.1246459,"Most restricted in MEX is Customs brokerage vs World","MEX 2024"
"","",.184136,,"","Americas USA",.0368272,.0254958,.0311615,0,.0906516,"Most restricted in MEX is Customs brokerage vs World","MEX 2024"
"","",.0913598,,"","Asia-Pacific JPN",.0184136,.0084986,.0077904,0,.0566572,"Most restricted in MEX is Customs brokerage vs World","MEX 2024"
"","",.0932483,,"","Europe CZE",.0368272,.0127479,.0155807,.0054297,.0226629,"Most restricted in MEX is Customs brokerage vs World","MEX 2024"
"","",.6395164,,"","Asia-Pacific MYS",.4620864,.1124754,.0243697,.0206205,.0199644,"Most restricted in MYS is Legal services vs World","MYS 2024"
"","",.2913113,,"","Africa ZAF",.2038617,.049208,.0182773,0,.0199644,"Most restricted in MYS is Legal services vs World","MYS 2024"
"","",.0889493,,"","Americas CRI",.0135908,.0421783,.0182773,.0082482,.0066548,"Most restricted in MYS is Legal services vs World","MYS 2024"
"","",.1469679,,"","Asia-Pacific AUS",.0951354,.0210891,0,.0041241,.0266192,"Most restricted in MYS is Legal services vs World","MYS 2024"
"","",.1152873,,"","Europe LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Most restricted in MYS is Legal services vs World","MYS 2024"
"","",.3751227,,"","Europe NLD",.2228294,.0169775,.0144043,.1114147,.0094968,"Most restricted in NLD is Air transport vs World","NLD 2024"
"","",.4287344,,"","Africa ZAF",.2451123,.0084887,.0288087,.1273311,.0189936,"Most restricted in NLD is Air transport vs World","NLD 2024"
"","",.150065,,"","Americas CHL",.0148553,.0254662,0,.0954983,.0142452,"Most restricted in NLD is Air transport vs World","NLD 2024"
"","",.2181871,,"","Asia-Pacific PHL",.0297106,.0127331,.0336101,.1326366,.0094968,"Most restricted in NLD is Air transport vs World","NLD 2024"
"","",.2016076,,"","Europe GBR",.0594212,.0169775,.0096029,.1061092,.0094968,"Most restricted in NLD is Air transport vs World","NLD 2024"
"","",.2902112,,"","Europe NOR",.2280861,.0215737,.008695,.0217753,.0100812,"Most restricted in NOR is Insurance vs World","NOR 2024"
"","",.1477897,,"","Africa ZAF",.1094813,.0107868,.0115933,.0108876,.0050406,"Most restricted in NOR is Insurance vs World","NOR 2024"
"","",.1499068,,"","Americas CHL",.0912344,.018877,.0028983,.0217753,.0151217,"Most restricted in NOR is Insurance vs World","NOR 2024"
"","",.1102626,,"","Asia-Pacific JPN",.0364938,.0080901,.0057967,.059882,0,"Most restricted in NOR is Insurance vs World","NOR 2024"
"","",.0588487,,"","Europe EST",.0182469,.018877,.0057967,.0108876,.0050406,"Most restricted in NOR is Insurance vs World","NOR 2024"
"","",.2266667,,"","Asia-Pacific NZL",.0727273,.0606061,0,0,.0933333,"Most restricted in NZL is Freight-forwarding vs World","NZL 2024"
"","",.2545455,,"","Africa ZAF",.0727273,.0242424,.0109091,0,.1466667,"Most restricted in NZL is Freight-forwarding vs World","NZL 2024"
"","",.1490909,,"","Americas CAN",.0436364,.0242424,.0145455,0,.0666667,"Most restricted in NZL is Freight-forwarding vs World","NZL 2024"
"","",.1866667,,"","Asia-Pacific KOR",.0727273,.0363636,.0145455,.009697,.0533333,"Most restricted in NZL is Freight-forwarding vs World","NZL 2024"
"","",.089697,,"","Europe CZE",.0145455,.0363636,.0072727,.0048485,.0266667,"Most restricted in NZL is Freight-forwarding vs World","NZL 2024"
"","",.5921109,,"","Americas PER",.5082571,.0209635,.0148883,.0184821,.02952,"Most restricted in PER is Broadcasting vs World","PER 2024"
"","",.3947121,,"","Africa ZAF",.3011894,.0059896,.0198511,.0184821,.0492,"Most restricted in PER is Broadcasting vs World","PER 2024"
"","",.1128604,,"","Americas USA",.056473,.0119791,.0148883,0,.02952,"Most restricted in PER is Broadcasting vs World","PER 2024"
"","",.1796868,,"","Asia-Pacific NZL",.112946,.0149739,.0099256,.0123214,.02952,"Most restricted in PER is Broadcasting vs World","PER 2024"
"","",.1197057,,"","Europe PRT",.056473,.0089843,.0099256,.0246428,.01968,"Most restricted in PER is Broadcasting vs World","PER 2024"
"","",.9999999,,"","Asia-Pacific PHL",.5339943,.0637394,.0701133,.0488669,.2832861,"Most restricted in PHL is Customs brokerage vs World","PHL 2024"
"","",.2485836,,"","Africa ZAF",.092068,.0084986,.0233711,0,.1246459,"Most restricted in PHL is Customs brokerage vs World","PHL 2024"
"","",.184136,,"","Americas USA",.0368272,.0254958,.0311615,0,.0906516,"Most restricted in PHL is Customs brokerage vs World","PHL 2024"
"","",.0913598,,"","Asia-Pacific JPN",.0184136,.0084986,.0077904,0,.0566572,"Most restricted in PHL is Customs brokerage vs World","PHL 2024"
"","",.0932483,,"","Europe CZE",.0368272,.0127479,.0155807,.0054297,.0226629,"Most restricted in PHL is Customs brokerage vs World","PHL 2024"
"","",1,,"","Europe POL",.6795389,.1757428,.0426469,.0288687,.0732027,"Most restricted in POL is Legal services vs World","POL 2024"
"","",.2913113,,"","Africa ZAF",.2038617,.049208,.0182773,0,.0199644,"Most restricted in POL is Legal services vs World","POL 2024"
"","",.0889493,,"","Americas CRI",.0135908,.0421783,.0182773,.0082482,.0066548,"Most restricted in POL is Legal services vs World","POL 2024"
"","",.1469679,,"","Asia-Pacific AUS",.0951354,.0210891,0,.0041241,.0266192,"Most restricted in POL is Legal services vs World","POL 2024"
"","",.1152873,,"","Europe LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Most restricted in POL is Legal services vs World","POL 2024"
"","",.2982416,,"","Europe PRT",.0119477,.2457169,.0169071,.00789,.01578,"Most restricted in PRT is Engineering services vs World","PRT 2024"
"","",.213706,,"","Africa ZAF",.0716862,.0614292,.0253607,.00789,.0473399,"Most restricted in PRT is Engineering services vs World","PRT 2024"
"","",.1585888,,"","Americas CRI",.0358431,.0737151,.0253607,.00789,.01578,"Most restricted in PRT is Engineering services vs World","PRT 2024"
"","",.0449729,,"","Asia-Pacific JPN",.0119477,.0245717,.0084536,0,0,"Most restricted in PRT is Engineering services vs World","PRT 2024"
"","",.1011046,,"","Europe GBR",.0119477,.0491434,.0084536,0,.03156,"Most restricted in PRT is Engineering services vs World","PRT 2024"
"","",1,,"","Europe RUS",.4337884,.1064846,.064198,.1239932,.2715358,"Most restricted in RUS is Storage and warehouse vs World","RUS 2024"
"","",.2484983,,"","Africa ZAF",.0419795,.0163823,.0213993,.0442833,.1244539,"Most restricted in RUS is Storage and warehouse vs World","RUS 2024"
"","",.1425597,,"","Americas CHL",.0279863,.0491468,0,.0088567,.05657,"Most restricted in RUS is Storage and warehouse vs World","RUS 2024"
"","",.1117918,,"","Asia-Pacific JPN",.0139932,.0163823,.0071331,.0177133,.05657,"Most restricted in RUS is Storage and warehouse vs World","RUS 2024"
"","",.0931741,,"","Europe CZE",.0139932,.0245734,.0142662,.0177133,.022628,"Most restricted in RUS is Storage and warehouse vs World","RUS 2024"
"","",.270303,,"","Asia-Pacific SGP",.0872727,.0727273,.0036364,0,.1066667,"Most restricted in SGP is Freight-forwarding vs World","SGP 2024"
"","",.2545455,,"","Africa ZAF",.0727273,.0242424,.0109091,0,.1466667,"Most restricted in SGP is Freight-forwarding vs World","SGP 2024"
"","",.1490909,,"","Americas CAN",.0436364,.0242424,.0145455,0,.0666667,"Most restricted in SGP is Freight-forwarding vs World","SGP 2024"
"","",.1866667,,"","Asia-Pacific KOR",.0727273,.0363636,.0145455,.009697,.0533333,"Most restricted in SGP is Freight-forwarding vs World","SGP 2024"
"","",.089697,,"","Europe CZE",.0145455,.0363636,.0072727,.0048485,.0266667,"Most restricted in SGP is Freight-forwarding vs World","SGP 2024"
"","",.4693418,,"","Europe SVK",.1672678,.2457169,.0169071,.00789,.03156,"Most restricted in SVK is Engineering services vs World","SVK 2024"
"","",.213706,,"","Africa ZAF",.0716862,.0614292,.0253607,.00789,.0473399,"Most restricted in SVK is Engineering services vs World","SVK 2024"
"","",.1585888,,"","Americas CRI",.0358431,.0737151,.0253607,.00789,.01578,"Most restricted in SVK is Engineering services vs World","SVK 2024"
"","",.0449729,,"","Asia-Pacific JPN",.0119477,.0245717,.0084536,0,0,"Most restricted in SVK is Engineering services vs World","SVK 2024"
"","",.1011046,,"","Europe GBR",.0119477,.0491434,.0084536,0,.03156,"Most restricted in SVK is Engineering services vs World","SVK 2024"
"","",.3656447,,"","Europe SVN",.0477908,.2457169,.0169071,.00789,.0473399,"Most restricted in SVN is Engineering services vs World","SVN 2024"
"","",.213706,,"","Africa ZAF",.0716862,.0614292,.0253607,.00789,.0473399,"Most restricted in SVN is Engineering services vs World","SVN 2024"
"","",.1585888,,"","Americas CRI",.0358431,.0737151,.0253607,.00789,.01578,"Most restricted in SVN is Engineering services vs World","SVN 2024"
"","",.0449729,,"","Asia-Pacific JPN",.0119477,.0245717,.0084536,0,0,"Most restricted in SVN is Engineering services vs World","SVN 2024"
"","",.1011046,,"","Europe GBR",.0119477,.0491434,.0084536,0,.03156,"Most restricted in SVN is Engineering services vs World","SVN 2024"
"","",.3190864,,"","Europe SWE",.1993475,.0522023,.0378467,.0225122,.0071778,"Most restricted in SWE is Maritime transport vs World","SWE 2024"
"","",.2182708,,"","Africa ZAF",.1380098,.0261011,.028385,.0150082,.0107667,"Most restricted in SWE is Maritime transport vs World","SWE 2024"
"","",.1908646,,"","Americas CAN",.0766721,.0391517,.0378467,.0300163,.0071778,"Most restricted in SWE is Maritime transport vs World","SWE 2024"
"","",.1265905,,"","Asia-Pacific JPN",.0613377,.0261011,.0094617,.0225122,.0071778,"Most restricted in SWE is Maritime transport vs World","SWE 2024"
"","",.125938,,"","Europe GBR",.0306688,.0522023,.028385,.0075041,.0071778,"Most restricted in SWE is Maritime transport vs World","SWE 2024"
"","",1,,"","Asia-Pacific THA",.5533699,.0948081,.0490164,.2495969,.0532086,"Most restricted in THA is Rail freight transport vs World","THA 2024"
"","",.2670107,,"","Africa ZAF",.1006127,.013544,.0183812,.1247984,.0096743,"Most restricted in THA is Rail freight transport vs World","THA 2024"
"","",.1257659,,"","Americas CAN",.0503064,.013544,.0245082,.027733,.0096743,"Most restricted in THA is Rail freight transport vs World","THA 2024"
"","",.1415672,,"","Asia-Pacific AUS",.0838439,.020316,0,.027733,.0096743,"Most restricted in THA is Rail freight transport vs World","THA 2024"
"","",.0935182,,"","Europe NLD",.0167688,.027088,.0122541,.027733,.0096743,"Most restricted in THA is Rail freight transport vs World","THA 2024"
"","",.6180745,,"","Asia-Pacific TUR",.219346,.2677869,.0340599,.0181653,.0787163,"Most restricted in TUR is Accounting services vs World","TUR 2024"
"","",.2523463,,"","Africa ZAF",.1148955,.0738722,.0340599,0,.0295186,"Most restricted in TUR is Accounting services vs World","TUR 2024"
"","",.1058129,,"","Americas CHL",.0208901,.0554042,0,0,.0295186,"Most restricted in TUR is Accounting services vs World","TUR 2024"
"","",.1450197,,"","Asia-Pacific JPN",.0731153,.0461701,.0113533,.0045413,.0098395,"Most restricted in TUR is Accounting services vs World","TUR 2024"
